person_id,first_name,last_name,display_first_last,display_last_comma_first,display_fi_last,player_slug,birthdate,school,country,last_affiliation,height,weight,season_exp,jersey,position,rosterstatus,games_played_current_season_flag,team_id,team_name,team_abbreviation,team_code,team_city,playercode,from_year,to_year,dleague_flag,nba_flag,games_played_flag,draft_year,draft_round,draft_number,greatest_75_flag
200758,Ronnie,Brewer,Ronnie Brewer,"Brewer, Ronnie",R. Brewer,ronnie-brewer,1985-03-20 00:00:00,Arkansas,USA,Arkansas/USA,6-7,235,8.0,11,Forward,Inactive,N,1610612762,Jazz,UTA,jazz,Utah,ronnie_brewer,2006.0,2013.0,Y,Y,Y,2006,1,14,N
2056,Primoz,Brezec,Primoz Brezec,"Brezec, Primoz",P. Brezec,primoz-brezec,1979-10-02 00:00:00,Union Olimpija,Slovenia,Union Olimpija/Slovenia,7-1,255,9.0,9,Center,Inactive,N,1610612766,Bobcats,CHA,hornets,Charlotte,primoz_brezec,2001.0,2009.0,N,Y,Y,2000,1,27,N
76250,Frank,Brian,Frank Brian,"Brian, Frank",F. Brian,frank-brian,1923-05-01 00:00:00,Louisiana State,USA,Louisiana State/USA,6-1,180,7.0,7,Guard,Inactive,N,1610612765,Pistons,FTW,pistons,Ft. Wayne Zollner,HISTADD_flash_brian,1949.0,1955.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
783,Frank,Brickowski,Frank Brickowski,"Brickowski, Frank",F. Brickowski,frank-brickowski,1959-08-14 00:00:00,Penn State,USA,Penn State/USA,6-9,240,12.0,,Forward,Inactive,N,0,,,,,frank_brickowski,1984.0,1996.0,N,Y,Y,1981,3,57,N
76252,Junior,Bridgeman,Junior Bridgeman,"Bridgeman, Junior",J. Bridgeman,junior-bridgeman,1953-09-17 00:00:00,Louisville,USA,Louisville/USA,6-5,210,12.0,2,Forward,Inactive,N,1610612749,Bucks,MIL,bucks,Milwaukee,HISTADD_junior_bridgeman,1975.0,1986.0,N,Y,Y,1975,1,8,N
1628969,Mikal,Bridges,Mikal Bridges,"Bridges, Mikal",M. Bridges,mikal-bridges,1996-08-30 00:00:00,Villanova,USA,Villanova/USA,6-6,209,5.0,1,Guard-Forward,Active,N,1610612751,Nets,BKN,nets,Brooklyn,mikal_bridges,2018.0,2023.0,N,Y,Y,2018,1,10,N
1628970,Miles,Bridges,Miles Bridges,"Bridges, Miles",M. Bridges,miles-bridges,1998-03-21 00:00:00,Michigan State,USA,Michigan State/USA,6-7,225,4.0,0,Forward,Active,N,1610612766,Hornets,CHA,hornets,Charlotte,miles_bridges,2018.0,2023.0,N,Y,Y,2018,1,12,N
76254,Al,Brightman,Al Brightman,"Brightman, Al",A. Brightman,al-brightman,1923-09-22 00:00:00,University of Charleston,USA,University of Charleston/USA,6-2,195,1.0,8-16,Forward,Inactive,N,1610612738,Celtics,BOS,celtics,Boston,HISTADD_al_brightman,1946.0,1946.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
1628578,Amida,Brimah,Amida Brimah,"Brimah, Amida",A. Brimah,amida-brimah,1994-02-11 00:00:00,Connecticut,USA,Connecticut/USA,6-10,230,2.0,37,Center,Inactive,N,1610612754,Pacers,IND,pacers,Indiana,amida_brimah,2020.0,2020.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
76255,Audley,Brindley,Audley Brindley,"Brindley, Audley",A. Brindley,audley-brindley,1923-12-31 00:00:00,Dartmouth,USA,Dartmouth/USA,6-4,175,1.0,12-15,Forward,Inactive,N,1610612752,Knicks,NYK,knicks,New York,HISTADD_aud_brindley,1946.0,1946.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
1628515,Isaiah,Briscoe,Isaiah Briscoe,"Briscoe, Isaiah",I. Briscoe,isaiah-briscoe,1996-04-13 00:00:00,Kentucky,USA,Kentucky/USA,6-3,215,1.0,,Guard,Inactive,N,0,,,,,isaiah_briscoe,2018.0,2018.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
76256,John,Brisker,John Brisker,"Brisker, John",J. Brisker,john-brisker,1947-06-15 00:00:00,Toledo,USA,Toledo/USA,6-5,210,3.0,40,Forward,Inactive,N,1610612760,SuperSonics,SEA,thunder,Seattle,HISTADD_john_brisker,1972.0,1974.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
1629052,Oshae,Brissett,Oshae Brissett,"Brissett, Oshae",O. Brissett,oshae-brissett,1998-06-20 00:00:00,Syracuse,Canada,Syracuse/Canada,6-7,210,4.0,12,Forward-Guard,Active,N,1610612754,Pacers,IND,pacers,Indiana,oshae_brissett,2019.0,2023.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
76257,Allan,Bristow,Allan Bristow,"Bristow, Allan",A. Bristow,allan-bristow,1951-08-23 00:00:00,Virginia Tech,USA,Virginia Tech/USA,6-7,210,9.0,23,Forward,Inactive,N,1610612759,Spurs,SAS,spurs,San Antonio,HISTADD_allan_bristow,1973.0,1982.0,N,Y,Y,1973,2,21,N
76258,Tyrone,Britt,Tyrone Britt,"Britt, Tyrone",T. Britt,tyrone-britt,1944-04-18 00:00:00,Johnson C. Smith,USA,Johnson C. Smith/USA,6-4,190,1.0,31,Guard,Inactive,N,1610612745,Rockets,SDR,rockets,San Diego,HISTADD_tyrone_britt,1967.0,1967.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
76259,Wayman,Britt,Wayman Britt,"Britt, Wayman",W. Britt,wayman-britt,1952-08-31 00:00:00,Michigan,USA,Michigan/USA,6-2,185,1.0,12,Guard,Inactive,N,1610612765,Pistons,DET,pistons,Detroit,HISTADD_wayman_britt,1977.0,1977.0,N,Y,Y,1976,4,60,N
76260,Mike,Brittain,Mike Brittain,"Brittain, Mike",M. Brittain,mike-brittain,1963-06-21 00:00:00,South Carolina,USA,South Carolina/USA,7-0,235,2.0,40,Center,Inactive,N,1610612759,Spurs,SAS,spurs,San Antonio,HISTADD_mike_brittain,1985.0,1986.0,N,Y,Y,1985,2,29,N
76261,David,Britton,David Britton,"Britton, David",D. Britton,david-britton,1958-08-29 00:00:00,Texas A&M,USA,Texas A&M/USA,6-4,180,1.0,33,Guard,Inactive,N,1610612764,Bullets,WAS,wizards,Washington,HISTADD_david_britton,1980.0,1980.0,N,Y,Y,1980,3,57,N
201972,Jon,Brockman,Jon Brockman,"Brockman, Jon",J. Brockman,jon-brockman,1987-03-20 00:00:00,Washington,USA,Washington/USA,6-7,255,4.0,40,Forward,Inactive,N,1610612749,Bucks,MIL,bucks,Milwaukee,jon_brockman,2009.0,2011.0,N,Y,Y,2009,2,38,N
1629151,Ryan,Broekhoff,Ryan Broekhoff,"Broekhoff, Ryan",R. Broekhoff,ryan-broekhoff,1990-08-23 00:00:00,Valparaiso,Australia,Valparaiso/Australia,6-6,215,3.0,45,Guard-Forward,Inactive,N,1610612742,Mavericks,DAL,mavericks,Dallas,ryan_broekhoff,2018.0,2019.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
76262,Jim,Brogan,Jim Brogan,"Brogan, Jim",J. Brogan,jim-brogan,1958-02-24 00:00:00,West Virginia Wesleyan,USA,West Virginia Wesleyan/USA,6-4,185,2.0,15,Guard,Inactive,N,1610612746,Clippers,SDC,clippers,San Diego,HISTADD_jim_brogan,1981.0,1982.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
76263,Gary,Brokaw,Gary Brokaw,"Brokaw, Gary",G. Brokaw,gary-brokaw,1954-01-11 00:00:00,Notre Dame,USA,Notre Dame/USA,6-4,178,4.0,7,Guard,Inactive,N,1610612749,Bucks,MIL,bucks,Milwaukee,HISTADD_dupp_gary_brokaw,1974.0,1977.0,N,Y,Y,1974,1,18,N
76264,Price,Brookfield,Price Brookfield,"Brookfield, Price",P. Brookfield,price-brookfield,1920-05-11 00:00:00,West Texas A&M,USA,West Texas A&M/USA,6-4,185,2.0,17,Forward,Inactive,N,1610610029,Jets,JET,jets,Indianapolis,HISTADD_price_brookfield,1948.0,1949.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
201166,Aaron,Brooks,Aaron Brooks,"Brooks, Aaron",A. Brooks,aaron-brooks,1985-01-14 00:00:00,Oregon,USA,Oregon/USA,6-0,161,11.0,30,Guard,Inactive,N,1610612745,Rockets,HOU,rockets,Houston,aaron_brooks,2007.0,2017.0,Y,Y,Y,2007,1,26,N
1629717,Armoni,Brooks,Armoni Brooks,"Brooks, Armoni",A. Brooks,armoni-brooks,1998-06-05 00:00:00,Houston,USA,Houston/USA,6-3,195,3.0,1,Guard,Inactive,N,1610612761,Raptors,TOR,raptors,Toronto,sl_armoni_brooks,2020.0,2021.0,Y,Y,Y,2019,,,N
1628415,Dillon,Brooks,Dillon Brooks,"Brooks, Dillon",D. Brooks,dillon-brooks,1996-01-22 00:00:00,Oregon,Canada,Oregon/Canada,6-6,225,6.0,24,Guard-Forward,Active,N,1610612763,Grizzlies,MEM,grizzlies,Memphis,dillon_brooks,2017.0,2023.0,N,Y,Y,2017,2,45,N
76265,Kevin,Brooks,Kevin Brooks,"Brooks, Kevin",K. Brooks,kevin-brooks,1969-10-12 00:00:00,Louisiana-Lafayette,USA,Louisiana-Lafayette/USA,6-6,200,3.0,43,Forward,Inactive,N,1610612743,Nuggets,DEN,nuggets,Denver,HISTADD_kevin_brooks,1991.0,1993.0,N,Y,Y,1991,1,18,N
202705,MarShon,Brooks,MarShon Brooks,"Brooks, MarShon",M. Brooks,marshon-brooks,1989-01-26 00:00:00,Providence,USA,Providence/USA,6-5,200,5.0,,Guard,Inactive,N,0,,,,,marshon_brooks,2011.0,2018.0,Y,Y,Y,2011,1,25,N
76266,Michael,Brooks,Michael Brooks,"Brooks, Michael",M. Brooks,michael-brooks,1958-08-17 00:00:00,La Salle,USA,La Salle/USA,6-7,220,6.0,35,Forward,Inactive,N,1610612746,Clippers,SDC,clippers,San Diego,HISTADD_michael_brooks,1980.0,1987.0,N,Y,Y,1980,1,9,N
418,Scott,Brooks,Scott Brooks,"Brooks, Scott",S. Brooks,scott-brooks,1965-07-31 00:00:00,California-Irvine,USA,California-Irvine/USA,5-11,165,10.0,2,Guard,Inactive,N,1610612745,Rockets,HOU,rockets,Houston,scott_brooks,1988.0,1997.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
1626148,Anthony,Brown,Anthony Brown,"Brown, Anthony",A. Brown,anthony-brown,1992-10-10 00:00:00,Stanford,USA,Stanford/USA,6-7,224,4.0,3,Forward-Guard,Inactive,N,1610612747,Lakers,LAL,lakers,Los Angeles,anthony_brown,2015.0,2017.0,Y,Y,Y,2015,2,34,N
201628,Bobby,Brown,Bobby Brown,"Brown, Bobby",B. Brown,bobby-brown,1984-09-24 00:00:00,Cal State-Fullerton,USA,California State-Fullerton/USA,6-2,175,4.0,,Guard,Inactive,N,0,,,,,bobby_brown,2008.0,2017.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1628971,Bruce,Brown,Bruce Brown,"Brown, Bruce",B. Brown,bruce-brown,1996-08-15 00:00:00,Miami,USA,Miami/USA,6-4,202,5.0,11,Guard-Forward,Active,N,1610612743,Nuggets,DEN,nuggets,Denver,bruce_brown,2018.0,2023.0,Y,Y,Y,2018,2,42,N
76270,Darrell,Brown,Darrell Brown,"Brown, Darrell",D. Brown,darrell-brown,1923-03-14 00:00:00,Humboldt State,USA,Humboldt State/USA,6-2,175,1.0,,Forward,Inactive,N,1610610024,Bullets,BAL,bullets,Baltimore,HISTADD_darrell_brown,1948.0,1948.0,N,Y,Y,1948,,,N
244,Dee,Brown,Dee Brown,"Brown, Dee",D. Brown,dee-brown,1968-11-29 00:00:00,Jacksonville,USA,Jacksonville/USA,,,12.0,,Guard,Inactive,N,0,,,,,dee_brown,1990.0,2001.0,N,Y,Y,1990,1,19,N
200793,Dee,Brown,Dee Brown,"Brown, Dee",D. Brown,dee-brown,1984-08-17 00:00:00,Illinois,USA,Illinois/USA,6-0,185,3.0,,Guard,Inactive,N,0,,,,,dee_brown,2006.0,2008.0,N,Y,Y,2006,2,46,N
201974,Derrick,Brown,Derrick Brown,"Brown, Derrick",D. Brown,derrick-brown,1987-09-08 00:00:00,Xavier,USA,Xavier/USA,6-8,233,4.0,4,Forward,Inactive,N,1610612766,Bobcats,CHA,hornets,Charlotte,derrick_brown,2009.0,2011.0,N,Y,Y,2009,2,40,N
2484,Devin,Brown,Devin Brown,"Brown, Devin",D. Brown,devin-brown,1978-12-30 00:00:00,Texas-San Antonio,USA,Texas-San Antonio/USA,6-5,210,9.0,32,Guard,Inactive,N,1610612740,Hornets,NOH,pelicans,New Orleans,devin_brown,2002.0,2009.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
76272,Fred,Brown,Fred Brown,"Brown, Fred",F. Brown,fred-brown,1948-08-07 00:00:00,Iowa,USA,Iowa/USA,6-3,182,13.0,32,Guard,Inactive,N,1610612760,SuperSonics,SEA,thunder,Seattle,HISTADD_fred_brown,1971.0,1983.0,N,Y,Y,1971,1,6,N
1631122,Gabe,Brown,Gabe Brown,"Brown, Gabe",G. Brown,gabe-brown,2000-03-05 00:00:00,Michigan State,USA,Michigan State/USA,,,0.0,,,Inactive,N,0,,,,,gabe_brown,,,Y,N,Y,Undrafted,Undrafted,Undrafted,N
76273,George,Brown,George Brown,"Brown, George",G. Brown,george-brown,1935-10-30 00:00:00,Wayne State,USA,Wayne State/USA,6-6,190,1.0,,Forward,Inactive,N,1610612747,Lakers,MNL,lakers,Minneapolis,HISTADD_george_brown,1957.0,1957.0,N,Y,Y,1957,4,27,N
1871,Gerald,Brown,Gerald Brown,"Brown, Gerald",G. Brown,gerald-brown,1975-07-28 00:00:00,Pepperdine,USA,Pepperdine/USA,6-4,210,1.0,4,Guard,Inactive,N,1610612756,Suns,PHX,suns,Phoenix,gerald_brown,1998.0,1998.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
76275,Harold,Brown,Harold Brown,"Brown, Harold",H. Brown,harold-brown,1923-10-02 00:00:00,Evansville,USA,Evansville/USA,6-0,155,1.0,,Guard,Inactive,N,1610610028,Falcons,DEF,falcons,Detroit,HISTADD_brownie_brown,1946.0,1946.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
203913,Jabari,Brown,Jabari Brown,"Brown, Jabari",J. Brown,jabari-brown,1992-12-18 00:00:00,Missouri,USA,Missouri/USA,6-5,214,2.0,15,Guard,Inactive,N,1610612747,Lakers,LAL,lakers,Los Angeles,jabari_brown,2014.0,2014.0,Y,Y,Y,2014,,,N
1627759,Jaylen,Brown,Jaylen Brown,"Brown, Jaylen",J. Brown,jaylen-brown,1996-10-24 00:00:00,California,USA,California/USA,6-6,223,7.0,7,Guard-Forward,Active,N,1610612738,Celtics,BOS,celtics,Boston,jaylen_brown,2016.0,2023.0,N,Y,Y,2016,1,3,N
76276,John,Brown,John Brown,"Brown, John",J. Brown,john-brown,1951-12-14 00:00:00,Missouri,USA,Missouri/USA,6-7,220,7.0,32-52,Forward,Inactive,N,1610612737,Hawks,ATL,hawks,Atlanta,HISTADD_john_brown,1973.0,1979.0,N,Y,Y,1973,1,10,N
1631112,Kendall,Brown,Kendall Brown,"Brown, Kendall",K. Brown,kendall-brown,2003-05-11 00:00:00,Baylor,USA,Baylor/USA,6-7,205,1.0,10,Guard,Active,N,1610612754,Pacers,IND,pacers,Indiana,kendall_brown,2022.0,2023.0,Y,Y,Y,2022,2,48,N
2198,Kwame,Brown,Kwame Brown,"Brown, Kwame",K. Brown,kwame-brown,1982-03-10 00:00:00,Glynn Academy HS (GA),USA,Glynn Academy HS (GA)/USA,6-11,290,13.0,54,Center,Inactive,N,1610612764,Wizards,WAS,wizards,Washington,kwame_brown,2001.0,2012.0,N,Y,Y,2001,1,1,N
76278,Leon,Brown,Leon Brown,"Brown, Leon",L. Brown,leon-brown,1919-10-12 00:00:00,Wyoming,USA,Wyoming/USA,6-3,190,1.0,,Forward,Inactive,N,1610610026,Rebels,CLR,rebels,Cleveland,HISTADD_stretch_brown,1946.0,1946.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
76279,Lewis,Brown,Lewis Brown,"Brown, Lewis",L. Brown,lewis-brown,1955-02-19 00:00:00,UNLV,USA,UNLV/USA,6-11,225,1.0,4,Center,Inactive,N,1610612764,Bullets,WAS,wizards,Washington,HISTADD_lewis_brown,1980.0,1980.0,N,Y,Y,1977,4,69,N
203485,Lorenzo,Brown,Lorenzo Brown,"Brown, Lorenzo",L. Brown,lorenzo-brown,1990-08-26 00:00:00,North Carolina State,USA,North Carolina State/USA,6-5,189,5.0,,Guard,Inactive,N,0,,,,,lorenzo_brown,2013.0,2018.0,Y,Y,Y,2013,2,52,N
992,Marcus,Brown,Marcus Brown,"Brown, Marcus",M. Brown,marcus-brown,1974-04-03 00:00:00,Murray State,USA,Murray State/USA,,,2.0,,,Inactive,N,0,,,,,marcus_brown,1996.0,2007.0,N,Y,Y,1996,2,46,N
203900,Markel,Brown,Markel Brown,"Brown, Markel",M. Brown,markel-brown,1992-01-29 00:00:00,Oklahoma State,USA,Oklahoma State/USA,6-3,190,4.0,26,Guard,Inactive,N,1610612751,Nets,BKN,nets,Brooklyn,markel_brown,2014.0,2017.0,Y,Y,Y,2014,2,44,N
1479,Mike,Brown,Mike Brown,"Brown, Mike",M. Brown,mike-brown,1963-07-19 00:00:00,George Washington,USA,George Washington/USA,6-10,260,12.0,52,Center-Forward,Inactive,N,1610612762,Jazz,UTA,jazz,Utah,mike_brown,1986.0,1997.0,N,Y,Y,1985,3,69,N
1629650,Moses,Brown,Moses Brown,"Brown, Moses",M. Brown,moses-brown,1999-10-13 00:00:00,UCLA,USA,UCLA/USA,7-2,245,4.0,,Center,Inactive,N,0,,,,,moses_brown,2019.0,2022.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
76277,Myron,Brown,Myron Brown,"Brown, Myron",M. Brown,myron-brown,1969-11-03 00:00:00,Slippery Rock,USA,Slippery Rock/USA,6-3,180,1.0,34,Forward,Inactive,N,1610612750,Timberwolves,MIN,timberwolves,Minnesota,HISTADD_myron_brown,1991.0,1991.0,N,Y,Y,1991,2,34,N
136,P.J.,Brown,P.J. Brown,"Brown, P.J.",P. Brown,pj-brown,1969-10-14 00:00:00,Louisiana Tech,USA,Louisiana Tech/USA,6-11,239,16.0,93,Forward-Center,Inactive,N,1610612740,Hornets,NOK,pelicans,New Orleans/Oklahoma City,p.j._brown,1993.0,2007.0,N,Y,Y,1992,2,29,N
753,Randy,Brown,Randy Brown,"Brown, Randy",R. Brown,randy-brown,1968-05-22 00:00:00,New Mexico State,USA,New Mexico State/USA,6-2,190,13.0,0,Guard,Inactive,N,1610612741,Bulls,CHI,bulls,Chicago,randy_brown,1991.0,2002.0,N,Y,Y,1991,2,31,N
76282,Raymond,Brown,Raymond Brown,"Brown, Raymond",R. Brown,raymond-brown,1965-07-05 00:00:00,Idaho,USA,Idaho/USA,6-8,220,1.0,24,Forward,Inactive,N,1610612762,Jazz,UTA,jazz,Utah,HISTADD_raymond_brown,1989.0,1989.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
76283,Rickey,Brown,Rickey Brown,"Brown, Rickey",R. Brown,rickey-brown,1958-08-20 00:00:00,Mississippi State,USA,Mississippi State/USA,6-10,215,5.0,31,Center,Inactive,N,1610612744,Warriors,GOS,warriors,Golden State,HISTADD_rickey_brown,1980.0,1984.0,N,Y,Y,1980,1,13,N
200769,Shannon,Brown,Shannon Brown,"Brown, Shannon",S. Brown,shannon-brown,1985-11-29 00:00:00,Michigan State,USA,Michigan State/USA,6-3,215,9.0,,Guard,Inactive,N,0,,,,,shannon_brown,2006.0,2014.0,Y,Y,Y,2006,1,25,N
76285,Stan,Brown,Stan Brown,"Brown, Stan",S. Brown,stan-brown,1929-06-27 00:00:00,South Philadelphia HS (PA),USA,South Philadelphia HS (PA)/USA,6-3,200,2.0,14,Forward,Inactive,N,1610612744,Warriors,PHW,warriors,Philadelphia,HISTADD_stan_brown,1947.0,1951.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
1628425,Sterling,Brown,Sterling Brown,"Brown, Sterling",S. Brown,sterling-brown,1995-02-10 00:00:00,Southern Methodist,USA,Southern Methodist/USA,6-5,219,6.0,,Guard-Forward,Inactive,N,0,,,,,sterling_brown,2017.0,2022.0,Y,Y,Y,2017,2,46,N
2357,Tierre,Brown,Tierre Brown,"Brown, Tierre",T. Brown,tierre-brown,1979-06-03 00:00:00,McNeese State,USA,McNeese State/USA,6-2,189,5.0,,Guard,Inactive,N,0,,,,,tierre_brown,2001.0,2004.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1630535,Greg,Brown III,Greg Brown III,"Brown III, Greg",G. Brown III,greg-brown-iii,2001-09-01 00:00:00,Texas,USA,Texas/USA,6-7,206,2.0,,Forward,Inactive,N,0,,,,,greg_brown_iii,2021.0,2022.0,Y,Y,Y,2021,2,43,N
1629718,Charlie,Brown Jr.,Charlie Brown Jr.,"Brown Jr., Charlie",C. Brown Jr.,charlie-brown-jr,1997-02-02 00:00:00,St. Joseph's (PA),USA,St. Joseph's (PA)/USA,6-6,199,4.0,16,Guard,Inactive,N,1610612755,76ers,PHI,sixers,Philadelphia,charles_brown,2019.0,2021.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1630602,Chaundee,Brown,Chaundee Brown,"Brown, Chaundee",C. Brown,chaundee-brown,1998-12-04 00:00:00,Michigan State,USA,Michigan/USA,6-5,215,2.0,38,Forward,Inactive,N,1610612737,Hawks,ATL,hawks,Atlanta,chaundee_brown,2021.0,2021.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1628972,Troy,Brown Jr.,Troy Brown Jr.,"Brown Jr., Troy",T. Brown Jr.,troy-brown-jr,1999-07-28 00:00:00,Oregon,USA,Oregon/USA,6-7,215,5.0,7,Guard-Forward,Active,N,1610612747,Lakers,LAL,lakers,Los Angeles,troy_brown_jr,2018.0,2023.0,Y,Y,Y,2018,1,15,N
76287,Jim,Browne,Jim Browne,"Browne, Jim",J. Browne,jim-browne,1930-01-01 00:00:00,Tilden Tech HS (IL),USA,Tilden Tech HS (IL)/USA,6-10,235,2.0,,Center,Inactive,N,1610610027,Nuggets,DN,nuggets,Denver,HISTADD_jim_browne,1948.0,1949.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
76288,Stanley,Brundy,Stanley Brundy,"Brundy, Stanley",S. Brundy,stanley-brundy,1967-11-13 00:00:00,DePaul,USA,DePaul/USA,6-6,210,1.0,21,Forward,Inactive,N,1610612751,Nets,NJN,nets,New Jersey,HISTADD_marla_brumfield,1989.0,1989.0,N,Y,Y,1989,2,32,N
1628973,Jalen,Brunson,Jalen Brunson,"Brunson, Jalen",J. Brunson,jalen-brunson,1996-08-31 00:00:00,Villanova,USA,Villanova/USA,6-2,190,5.0,11,Guard,Active,N,1610612752,Knicks,NYK,knicks,New York,jalen_brunson,2018.0,2023.0,N,Y,Y,2018,2,33,N
1594,Rick,Brunson,Rick Brunson,"Brunson, Rick",R. Brunson,rick-brunson,1972-06-14 00:00:00,Temple,USA,Temple/USA,6-4,190,9.0,9,Guard,Inactive,N,1610612757,Trail Blazers,POR,blazers,Portland,rick_brunson,1997.0,2005.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
1627852,Nicolas,Brussino,Nicolas Brussino,"Brussino, Nicolas",N. Brussino,nicolas-brussino,1993-03-02 00:00:00,Penarol,Argentina,Penarol/Argentina,6-8,195,2.0,,Forward,Inactive,N,0,,,,,nicolas_brussino,2016.0,2017.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1629091,Elijah,Bryant,Elijah Bryant,"Bryant, Elijah",E. Bryant,elijah-bryant,1995-04-19 00:00:00,Brigham Young,USA,Brigham Young/USA,6-5,210,2.0,3,Guard,Inactive,N,1610612749,Bucks,MIL,bucks,Milwaukee,elijah_bryant,2020.0,2020.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
76289,Emmette,Bryant,Emmette Bryant,"Bryant, Emmette",E. Bryant,emmette-bryant,1938-11-04 00:00:00,DePaul,USA,DePaul/USA,6-1,175,8.0,7,Guard,Inactive,N,1610612752,Knicks,NYK,knicks,New York,HISTADD_emmette_bryant,1964.0,1971.0,N,Y,Y,1964,7,53,N
76290,Joe,Bryant,Joe Bryant,"Bryant, Joe",J. Bryant,joe-bryant,1954-10-19 00:00:00,La Salle,USA,La Salle/USA,6-10,185,8.0,22,Forward,Inactive,N,1610612755,76ers,PHI,sixers,Philadelphia,HISTADD_joe_bryant,1975.0,1982.0,N,Y,Y,1975,1,14,N
977,Kobe,Bryant,Kobe Bryant,"Bryant, Kobe",K. Bryant,kobe-bryant,1978-08-23 00:00:00,Lower Merion HS (PA),USA,Lower Merion HS (PA)/USA,6-6,212,20.0,24,Forward-Guard,Inactive,N,1610612747,Lakers,LAL,lakers,Los Angeles,kobe_bryant,1996.0,2015.0,N,Y,Y,1996,1,13,Y
95,Mark,Bryant,Mark Bryant,"Bryant, Mark",M. Bryant,mark-bryant,1965-04-25 00:00:00,Seton Hall,USA,Seton Hall/USA,6-9,250,16.0,9,Forward,Inactive,N,1610612757,Trail Blazers,POR,blazers,Portland,mark_bryant,1988.0,2002.0,N,Y,Y,1988,1,21,N
1628418,Thomas,Bryant,Thomas Bryant,"Bryant, Thomas",T. Bryant,thomas-bryant,1997-07-31 00:00:00,Indiana,USA,Indiana/USA,6-10,248,6.0,13,Center-Forward,Active,N,1610612748,Heat,MIA,heat,Miami,thomas_bryant,2017.0,2023.0,Y,Y,Y,2017,2,42,N
76291,Wallace,Bryant,Wallace Bryant,"Bryant, Wallace",W. Bryant,wallace-bryant,1959-07-14 00:00:00,San Francisco,USA,San Francisco/USA,7-0,245,3.0,31,Center,Inactive,N,1610612742,Mavericks,DAL,mavericks,Dallas,HISTADD_wallace_bryant,1983.0,1985.0,N,Y,Y,1982,2,30,N
76292,Torgeir,Bryn,Torgeir Bryn,"Bryn, Torgeir",T. Bryn,torgeir-bryn,1964-08-08 00:00:00,Texas State,Norway,Texas State/Norway,6-9,250,1.0,12,Forward,Inactive,N,1610612746,Clippers,LAC,clippers,Los Angeles,HISTADD_torgeir_bryn,1989.0,1989.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
1629783,Shaq,Buchanan,Shaq Buchanan,"Buchanan, Shaq",S. Buchanan,shaq-buchanan,1997-01-30 00:00:00,Murray State,USA,Murray State/USA,6-3,190,1.0,,Guard,Inactive,N,0,,,,,shaq_buchanan,2021.0,2021.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
76293,Joe,Buckhalter,Joe Buckhalter,"Buckhalter, Joe",J. Buckhalter,joe-buckhalter,1937-08-01 00:00:00,Tennessee State,USA,Tennessee State/USA,6-7,210,2.0,21,Forward,Inactive,N,1610612758,Royals,CIN,kings,Cincinnati,HISTADD_joe_buckhalter,1961.0,1962.0,N,Y,Y,1958,12,81,N
76294,Steve,Bucknall,Steve Bucknall,"Bucknall, Steve",S. Bucknall,steve-bucknall,1966-03-17 00:00:00,North Carolina,USA,North Carolina/USA,6-6,215,1.0,24,Forward,Inactive,N,1610612747,Lakers,LAL,lakers,Los Angeles,HISTADD_steve_bucknall,1989.0,1989.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
76295,Cleveland,Buckner,Cleveland Buckner,"Buckner, Cleveland",C. Buckner,cleveland-buckner,1938-08-17 00:00:00,Jackson State,USA,Jackson State/USA,6-9,210,2.0,12,Forward,Inactive,N,1610612752,Knicks,NYK,knicks,New York,HISTADD_cleveland_buckner,1961.0,1962.0,N,Y,Y,1961,6,51,N
